id,modo,categoria,nivel,tipo,quem,conteudo
TE-3-008,Casal,Terceiros,3,Desafio,AMBOS,Cada um faz uma proposta real que consideraria — o outro ouve até o fim sem interromper antes de responder.
TE-3-009,Casal,Terceiros,3,Verdade,VOCÊ,"Se vocês fossem tentar algo com terceiros, qual seria o primeiro passo concreto que você proporia?"
TE-3-010,Casal,Terceiros,3,Desafio,AMBOS,Negociem concretamente as regras de um cenário hipotético com terceiros — 5 minutos de conversa real.
TE-3-011,Casal,Terceiros,3,Verdade,VOCÊ,"Você tem alguém específico em mente pra um cenário com terceiros? Não precisa dizer quem, mas admite."
TE-3-012,Casal,Terceiros,3,Desafio,VOCÊ,Proponha ao/à seu/sua parceiro/a uma experiência real com terceiros que você estaria disposto/a a tentar agora.
TE-3-013,Casal,Terceiros,3,Verdade,VOCÊ,"Se seu/sua parceiro/a propusesse um cenário concreto com terceiros agora, o que você responderia?"
TE-3-014,Casal,Terceiros,3,Desafio,AMBOS,Os dois combinam um passo concreto — mesmo que pequeno — em direção a alguma experiência com terceiros.
TE-3-015,Casal,Terceiros,3,Verdade,VOCÊ,"Qual é o cenário mais honesto com terceiros que você consideraria agora — não fantasia, realidade?"
TE-3-016,Casal,Terceiros,3,Verdade,VOCÊ,O que mudou na sua visão sobre terceiros desde que você está nesse relacionamento?
TE-3-017,Casal,Terceiros,3,Verdade,VOCÊ,Você toparia dar um primeiro passo concreto em direção a um cenário com terceiros hoje?
TE-3-018,Casal,Terceiros,3,Verdade,VOCÊ,Qual seria o cenário com terceiros que você acredita que vocês dois poderiam tentar sem colocar o relacionamento em risco?
TE-3-019,Casal,Terceiros,3,Desafio,AMBOS,Cada um faz uma proposta concreta e os dois decidem se e como vão seguir em frente — sem pressão.
TE-3-020,Casal,Terceiros,3,Verdade,VOCÊ,"Se você descobrisse que seu/sua parceiro/a quer tentar algo com terceiros, qual seria sua primeira reação real?"
TE-3-021,Casal,Terceiros,3,Verdade,VOCÊ,Qual é o modelo de envolvimento com terceiros que você consideraria mais fácil de negociar?
TE-3-022,Casal,Terceiros,3,Desafio,VOCÊ,Proponha concretamente o que você quer com terceiros — seu/sua parceiro/a responde com total honestidade.
TE-3-023,Casal,Terceiros,3,Verdade,VOCÊ,Você acha que já chegou o momento certo no relacionamento pra ter essa conversa de verdade?
TE-3-024,Casal,Terceiros,3,Desafio,AMBOS,"Os dois conversam honestamente sobre onde estão em relação a terceiros — sem jogo, sem roleplay, realidade."
TE-3-025,Casal,Terceiros,3,Verdade,VOCÊ,O que você precisaria garantir antes de qualquer experiência com terceiros pra se sentir seguro/a?
TE-3-026,Casal,Terceiros,3,Verdade,PARCEIRO/A,Você acha que seu/sua parceiro/a consideraria uma proposta concreta com terceiros? O que diria?
TE-3-027,Casal,Terceiros,3,Verdade,AMBOS,"Cada um revela onde realmente está em relação a terceiros — ao mesmo tempo, sem filtro e sem consequência."
TE-3-028,Casal,Terceiros,3,Verdade,AMBOS,Cada um fala o que precisaria ouvir do outro pra considerar qualquer coisa com terceiros.
TE-3-029,Casal,Terceiros,3,Desafio,AMBOS,"Os dois combinam uma ação concreta — mesmo que seja só ""conversar mais sobre isso"" — e comprometem-se com ela."
TE-3-030,Casal,Terceiros,3,Verdade,AMBOS,Cada um fala o que acha que esse jogo revelou sobre onde vocês dois estão em relação a terceiros.
PE-1-001,Grupo,Performance,1,Desafio,Solo,Dance por 30 segundos como se estivesse completamente sozinho/a — sem filtro nenhum.
PE-1-002,Grupo,Performance,1,Desafio,Solo,Imite a pessoa do grupo que você acha mais engraçada sem falar quem é — o grupo descobre.
PE-1-003,Grupo,Performance,1,Desafio,Solo,Faça a sua pose mais sedutora e mantenha por 10 segundos enquanto o grupo avalia.
PE-1-004,Grupo,Performance,1,Desafio,Solo,Cante 30 segundos de uma música sem vergonha — a que vier na cabeça primeiro.
PE-1-005,Grupo,Performance,1,Desafio,Solo,Faça uma passarela de 5 passos pra frente e 5 passos pra trás como se estivesse num desfile.
PE-1-006,Grupo,Performance,1,Desafio,Solo,Imite a voz e o jeito de falar de alguém famoso por 20 segundos sem parar.
PE-1-007,Grupo,Performance,1,Desafio,Solo,Dance como se estivesse numa festa de 15 anos — escolha o estilo você mesmo/a.
PE-1-008,Grupo,Performance,1,Desafio,Solo,"Faça uma pose para cada pessoa do grupo, uma diferente pra cada uma."
PE-1-009,Grupo,Performance,1,Desafio,Solo,"Imite alguém do grupo sendo acordado de manhã — sem falar o nome, o grupo descobre."
PE-1-010,Grupo,Performance,1,Desafio,Solo,"Dance sem música por 20 segundos com os olhos fechados, do jeito que o corpo mandar."
PE-1-011,Grupo,Performance,1,Desafio,Solo,Faça uma propaganda improvisada de 20 segundos de um produto inventado na hora.
PE-1-012,Grupo,Performance,1,Desafio,Solo,Imite um animal por 15 segundos — o mais inesperado que você conseguir.
PE-1-013,Grupo,Performance,1,Desafio,Solo,Faça uma reverência exagerada pra cada pessoa do grupo como se elas fossem realeza.
PE-1-014,Grupo,Performance,1,Desafio,Solo,Dance como se estivesse sozinho/a no quarto às 2 da manhã de fone no ouvido.
PE-1-015,Grupo,Performance,1,Desafio,Dupla,Dance com [JOGADOR] por 30 segundos como se fosse a coisa mais normal do mundo.
PE-1-016,Grupo,Performance,1,Desafio,Dupla,"Imite [JOGADOR] por 20 segundos — jeito de falar, de se mover, de gesticular."
PE-1-017,Grupo,Performance,1,Desafio,Dupla,Faça uma cena de 20 segundos com [JOGADOR] onde vocês dois são personagens que acabaram de se conhecer numa festa.
PE-1-018,Grupo,Performance,1,Desafio,Dupla,Ensine [JOGADOR] um passo de dança inventado agora e faça ela/ele repetir.
PE-1-019,Grupo,Performance,1,Desafio,Dupla,Faça uma performance de 20 segundos com [JOGADOR] onde um de vocês é o/a professor/a e o/a outro/a é o/a aluno/a.
PE-1-020,Grupo,Performance,1,Desafio,Dupla,Imite com [JOGADOR] uma cena de filme que vocês dois conhecem — sem combinar qual.
PE-1-021,Grupo,Performance,1,Desafio,Grupo,"O grupo todo dança ao mesmo tempo por 30 segundos — cada um do seu jeito, sem coordenar."
PE-1-022,Grupo,Performance,1,Desafio,Grupo,Cada pessoa do grupo faz uma pose ao mesmo tempo — o grupo vota na mais criativa.
PE-1-023,Grupo,Performance,1,Desafio,Grupo,"O grupo improvisa uma propaganda de 30 segundos de um produto fictício, cada um com uma fala."
PE-1-024,Grupo,Performance,1,Desafio,Grupo,Todos do grupo imitam o mesmo animal ao mesmo tempo sem combinar qual — o grupo decide junto.
PE-1-025,Grupo,Performance,1,Desafio,Grupo,O grupo faz uma coreografia improvisada de 30 segundos que todo mundo inventa junto na hora.
PE-1-026,Grupo,Performance,1,Verdade,Solo,Você já dançou de forma ridícula em público sem se importar? O que aconteceu?
PE-1-027,Grupo,Performance,1,Verdade,Solo,Qual é o talento escondido que você tem mas raramente mostra?
PE-1-028,Grupo,Performance,1,Verdade,Solo,Você já imitou alguém sem perceber que a pessoa estava por perto? Como foi?
PE-1-029,Grupo,Performance,1,Verdade,Solo,Qual é a música que você canta em casa na maior energia mas nunca admitiria em público?
PE-1-030,Grupo,Performance,1,Verdade,Solo,Você se considera uma pessoa performática ou prefere ficar em segundo plano? Por quê?
PE-1-031,Grupo,Performance,1,Verdade,Solo,Qual foi a vez que você se sentiu mais à vontade pra ser completamente ridículo/a?
PE-1-032,Grupo,Performance,1,Verdade,Solo,"Você já fez uma performance — dança, imitação, encenação — que surpreendeu até você mesmo/a?"
PE-1-033,Grupo,Performance,1,Verdade,Solo,Qual é o personagem que você mais toparia interpretar numa encenação com esse grupo?
PE-1-034,Grupo,Performance,1,Verdade,Solo,Você prefere ser quem performa ou quem assiste? O que muda em você em cada papel?
PE-1-035,Grupo,Performance,1,Verdade,Solo,Qual é o tipo de dança que te deixa mais desinibido/a — sozinho/a ou com alguém?
PE-1-036,Grupo,Performance,1,Verdade,Dupla,O que você acha que [JOGADOR] faria se fosse desafiado/a a performar agora — toparia ou inventaria desculpa?
PE-1-037,Grupo,Performance,1,Verdade,Dupla,"Se você e [JOGADOR] fossem dupla numa encenação, quem seria o protagonista?"
PE-1-038,Grupo,Performance,1,Verdade,Dupla,Qual cena de filme você escolheria pra fazer com [JOGADOR] e por quê?
PE-1-039,Grupo,Performance,1,Verdade,Grupo,Quem do grupo você acha que seria o melhor ator ou atriz numa situação improvisada?
PE-1-040,Grupo,Performance,1,Verdade,Grupo,Qual é o tipo de performance que deixaria todo esse grupo mais desinibido se fizessem juntos?
PE-1-041,Grupo,Performance,1,Verdade,Solo,Você já usou uma persona diferente da sua pra conquistar alguém? Funcionou?
PE-1-042,Grupo,Performance,1,Verdade,Solo,Qual é a forma de se expressar que você ainda não explorou mas que claramente te atrai?
PE-1-043,Grupo,Performance,1,Verdade,Solo,"Se você pudesse ser outro personagem por uma hora hoje, quem ou o que seria?"
PE-1-044,Grupo,Performance,1,Verdade,Solo,O que você faz quando está sozinho/a que seria considerado uma performance se alguém visse?
PE-1-045,Grupo,Performance,1,Verdade,Solo,Você se sente mais você mesmo/a quando está performando ou quando está em silêncio?
PE-1-046,Grupo,Performance,1,Verdade,Solo,Qual é a coisa que você faz naturalmente que as pessoas ao redor acham engraçado ou impressionante?
PE-1-047,Grupo,Performance,1,Verdade,Solo,Você já fez uma entrada num lugar que chamou atenção — intencional ou não?
PE-1-048,Grupo,Performance,1,Verdade,Solo,Qual é o papel que você inconscientemente assume quando está num grupo de pessoas novas?
PE-1-049,Grupo,Performance,1,Verdade,Dupla,Você acha que [JOGADOR] tem uma persona que usa em público diferente de quem ela/ele é de verdade?
PE-1-050,Grupo,Performance,1,Verdade,Grupo,"Se esse grupo fosse um elenco de série, qual personagem cada um seria? Comece por você."
PE-2-001,Grupo,Performance,2,Desafio,Solo,Dance de forma sensual por 30 segundos pra o grupo — escolha a música na cabeça e deixa o corpo ir.
PE-2-002,Grupo,Performance,2,Desafio,Solo,"Faça uma pose sensual pra cada pessoa do grupo, olhando nos olhos de cada uma."
PE-2-003,Grupo,Performance,2,Desafio,Solo,"Encene uma chegada numa festa com total confiança e sedução — 20 segundos, sem falar."
PE-2-004,Grupo,Performance,2,Desafio,Solo,Faça uma vinheta de 20 segundos de um personagem que usa a sedução como arma principal.
PE-2-005,Grupo,Performance,2,Desafio,Solo,Dance com os olhos fechados como se estivesse seduzindo alguém que você não pode tocar — só o corpo fala.
PE-2-006,Grupo,Performance,2,Desafio,Solo,Encene um strip-tease de 30 segundos sem tirar roupa — só a intenção e o movimento.
PE-2-007,Grupo,Performance,2,Desafio,Solo,Faça uma cena de 20 segundos de alguém recebendo uma notícia que a deixa completamente dominante e confiante.
PE-2-008,Grupo,Performance,2,Desafio,Solo,Dance como se estivesse sozinho/a num clube às 2 da manhã totalmente desinibido/a — 30 segundos.
PE-2-009,Grupo,Performance,2,Desafio,Solo,Use apenas o olhar e os movimentos do corpo por 20 segundos pra comunicar interesse sem dizer uma palavra.
PE-2-010,Grupo,Performance,2,Desafio,Solo,Faça uma performance de dança de 30 segundos onde cada movimento é intencional e sensual — sem pressa.
PE-2-011,Grupo,Performance,2,Desafio,Solo,Encene alguém que acabou de sair do banho e está absolutamente seguro/a do próprio corpo — 20 segundos.
PE-2-012,Grupo,Performance,2,Desafio,Solo,Dance de costas pra o grupo por 20 segundos como se soubesse que estão olhando.
PE-2-013,Grupo,Performance,2,Desafio,Solo,Faça uma voz sensual por 20 segundos narrando o que está acontecendo no jogo agora.
PE-2-014,Grupo,Performance,2,Desafio,Solo,"Encene uma cena de sedução completa em 30 segundos — sem falar, só com o corpo."
PE-2-015,Grupo,Performance,2,Desafio,Solo,Dance como se fosse o seu show particular pra alguém que você quer muito impressionar — 30 segundos.
PE-2-016,Grupo,Performance,2,Desafio,Dupla,"Dance de forma sensual com [JOGADOR] por 30 segundos — sem combinar os movimentos, só seguir."
PE-2-017,Grupo,Performance,2,Desafio,Dupla,Encene com [JOGADOR] uma cena de 30 segundos de dois personagens com tensão sexual óbvia.
PE-2-018,Grupo,Performance,2,Desafio,Dupla,Faça uma voz sensual no ouvido de [JOGADOR] por 10 segundos descrevendo o que vê nela/nele.
PE-2-019,Grupo,Performance,2,Desafio,Dupla,Dance de frente pra [JOGADOR] por 30 segundos sem tirar os olhos dela/dele.
PE-2-020,Grupo,Performance,2,Desafio,Dupla,Encene com [JOGADOR] a cena de dois personagens que se encontraram depois de muito tempo — 30 segundos sem falar.
PE-2-021,Grupo,Performance,2,Desafio,Dupla,Faça uma performance de sedução de 20 segundos exclusiva pra [JOGADOR] enquanto o grupo assiste.
PE-2-022,Grupo,Performance,2,Desafio,Dupla,Dance de costas encostado/a em [JOGADOR] por 30 segundos — deixa o ritmo acontecer.
PE-2-023,Grupo,Performance,2,Desafio,Grupo,O grupo todo dança de forma sensual ao mesmo tempo por 30 segundos — cada um no seu ritmo.
PE-2-024,Grupo,Performance,2,Desafio,Grupo,"O grupo encena uma cena de balada — cada um encontra alguém, sem combinar quem."
PE-2-025,Grupo,Performance,2,Desafio,Grupo,Cada pessoa do grupo faz uma pose sensual ao mesmo tempo — o grupo vota na mais marcante.
PE-2-026,Grupo,Performance,2,Verdade,Solo,Você já dançou de forma sensual pra alguém de propósito? O que estava tentando causar?
PE-2-027,Grupo,Performance,2,Verdade,Solo,Qual é o cenário de roleplay que você mais toparia fazer com alguém — em detalhes?
PE-2-028,Grupo,Performance,2,Verdade,Solo,Você já usou uma voz diferente pra seduzir alguém? Funcionou?
PE-2-029,Grupo,Performance,2,Verdade,Solo,"O que você sente quando dança de forma sensual — prazer, vergonha, poder, tudo junto?"
PE-2-030,Grupo,Performance,2,Verdade,Solo,Você já encenaram algo íntimo com alguém que acabou saindo do papel? O que aconteceu?
PE-2-031,Grupo,Performance,2,Verdade,Solo,Qual é o personagem ou arquétipo que você mais se identifica quando está no seu melhor?
PE-2-032,Grupo,Performance,2,Verdade,Solo,Você já se surpreendeu com o quanto consegue ser sensual quando está desinibido/a?
PE-2-033,Grupo,Performance,2,Verdade,Solo,O que você se permite fazer numa performance que não se permite no dia a dia?
PE-2-034,Grupo,Performance,2,Verdade,Solo,Você já fez algo sensual que claramente afetou alguém ao redor sem você ter planejado?
PE-2-035,Grupo,Performance,2,Verdade,Solo,Qual é a fantasia de roleplay que você tem mas nunca propôs pra ninguém?
PE-2-036,Grupo,Performance,2,Verdade,Dupla,Você acha que [JOGADOR] seria inibido/a ou completamente desinibido/a num roleplay?
PE-2-037,Grupo,Performance,2,Verdade,Dupla,"Se você fosse criar um roleplay com [JOGADOR] agora, qual seria o cenário?"
PE-2-038,Grupo,Performance,2,Verdade,Dupla,O que você acha que [JOGADOR] faria se você dançasse de forma sensual olhando direto pra ela/ele?
PE-2-039,Grupo,Performance,2,Verdade,Grupo,Quem do grupo você acha que seria mais surpreendente numa performance sensual? Por quê?
PE-2-040,Grupo,Performance,2,Verdade,Grupo,"Se o grupo fosse fazer um roleplay coletivo agora, qual cenário você proporia?"
PE-2-041,Grupo,Performance,2,Verdade,Solo,"Qual é a parte de uma performance sensual que te deixa mais vulnerável — o começo, o meio ou o clímax?"
PE-2-042,Grupo,Performance,2,Verdade,Solo,Você se considera alguém que usa o corpo pra se comunicar ou prefere as palavras?
PE-2-043,Grupo,Performance,2,Verdade,Solo,Qual foi a cena de filme ou série que você mais queria ter vivido — sem filtro?
PE-2-044,Grupo,Performance,2,Verdade,Solo,O que você faria diferente se soubesse que ninguém aqui julgaria sua performance?
PE-2-045,Grupo,Performance,2,Verdade,Solo,Você já entrou num personagem e ficou tempo demais nele depois da encenação acabar?
PE-2-046,Grupo,Performance,2,Verdade,Solo,Qual é o papel que você nunca assumiu mas que claramente existe dentro de você?
PE-2-047,Grupo,Performance,2,Verdade,Solo,O que te dá mais tesão — ser quem performa ou ser quem assiste a performance de alguém que te atrai?
PE-2-048,Grupo,Performance,2,Verdade,Dupla,"Se você e [JOGADOR] entrassem num roleplay agora, quem você acha que quebraria o personagem primeiro?"
PE-2-049,Grupo,Performance,2,Verdade,Dupla,Qual é a tensão que você acha que existe entre você e [JOGADOR] que um roleplay revelaria?
PE-2-050,Grupo,Performance,2,Verdade,Grupo,Qual seria o roleplay que esse grupo todo não teria coragem de fazer mas adoraria?
PE-3-001,Grupo,Performance,3,Desafio,Solo,"Faça um striptease de 1 minuto — pode manter a roupa, mas a intenção tem que ser real."
PE-3-002,Grupo,Performance,3,Desafio,Solo,Use uma voz sensual por 30 segundos descrevendo em detalhes o que você faria com alguém que te atrai agora.
PE-3-003,Grupo,Performance,3,Desafio,Solo,"Encene alguém chegando em casa e encontrando o parceiro/a esperando — 30 segundos sem falar, só corpo."
PE-3-004,Grupo,Performance,3,Desafio,Solo,"Dance de forma explicitamente sensual por 1 minuto — sem modéstia, sem conter."
PE-3-005,Grupo,Performance,3,Desafio,Solo,"Narre em voz alta, com voz sensual, o que você está imaginando nesse momento — 30 segundos."
PE-3-006,Grupo,Performance,3,Desafio,Solo,Encene um personagem dominante por 30 segundos dando ordens para o grupo — todos obedecem.
PE-3-007,Grupo,Performance,3,Desafio,Solo,Faça uma performance de sedução de 1 minuto escolhendo uma pessoa do grupo como alvo.
PE-3-008,Grupo,Performance,3,Desafio,Solo,Use apenas a voz por 30 segundos pra descrever de forma sensual como seria sua noite ideal.
PE-3-009,Grupo,Performance,3,Desafio,Solo,Encene alguém que está completamente no controle de uma situação íntima — 30 segundos sem falar.
